Product,Rating,Date,Review
Intel Core i5 (11th Gen) i5-11600K Hexa-core (6 Core) 3.90 GHz Processor - Retail Pack,5.0,"December 1, 2022",good
Intel Core i5 (11th Gen) i5-11600K Hexa-core (6 Core) 3.90 GHz Processor - Retail Pack,4.0,"June 29, 2022",run bit hot get decent cooler price cant really go wrong
Intel Core i5 (11th Gen) i5-11600K Hexa-core (6 Core) 3.90 GHz Processor - Retail Pack,4.0,"November 2, 2022",great cpu havent major issue besides cpu getting bit hot even idleout nowhere cpu hit c degree mark idle quite normal laptop not much midtower build using mm aioive wiped entire pc time ive also applied reset bios configuration ive also updated bios nothing seems resolve issue applying slight undervoltafter undervolting cpu ive managed get normal midtower temperature across task idle gaming web browsing video photo editing
Intel Core i5 (11th Gen) i5-11600K Hexa-core (6 Core) 3.90 GHz Processor - Retail Pack,5.0,"January 13, 2023",intel processor computer nothing against amd used use amd long time ago time amd major heat issue intel always good reliable processor manufacturer ive building computer since end ran two dead processor programming house processor out year ago intel locked frequency couldnt overclock doe need system idcooleron top processor combo seem ok yep found right price would buy again even slightly used rare die
Intel Core i5 (11th Gen) i5-11600K Hexa-core (6 Core) 3.90 GHz Processor - Retail Pack,5.0,"November 17, 2022",everything
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,4 December 2021,upgraded motherboard could use cpu k gaming f difference performance quite extreme without changing gpu super setting gpu run much cooler quieter k ultra setting k high setting fps hdr no overclocking necessary far worth investment decent gaming experience no judder stutter also sufficient k video editing gpu very happy cpu glad research time
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,21 October 2022,bought upgrade intel k definitely money well spent core thread goodness coupled cpu nvidia ti gb memory able play game far cry battlefield v p setting maxed including ray tracing fps plus fps limit enabled choice no bottleneck whatsoever solid round cpu no problem recommending
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,27 June 2021,cant get better efficient best performing chip series take value money getting super cheap easy install well doesnt come thermal compound make sure either cpu cooler come buy small peasized amount put onto italso dont afraid clamping onto long correct position fine sometimes make people cringe amount pressure putting top little chip fine
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,3 December 2022,im pc gamer play cod battlefield etcthis beast cpu highly recommend get use gamespair decent mobo aio overclock good speedsmine ai overclock ghz using nzxt aio temp not exceeding c
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,2 March 2022,im gamer play stuff like fivem codwarzone etc im saying beast highly recommend get use game normal desktop there no need though really quicknow experience return wa issue wa buggy got refund rebrought work fine opinion get professional build youmy spec k obviously msi ti gb vram w corsair gb ram corsair hr cpu coolertips graphic card like ti similar recommend upgrading graphic card gb vram series above along making sure good power supply w definitely need power use w power supply superb recommend overclocking us power reason graphic card upgrade fact graphic card bottleneck cpu cpu working fast gpu keep therefore recommend better graphic cardif money spare get better network card unless already good network adapter alreadyoverall beast really recommend anyone building pc gaming wont need upgrade
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",4.0,14 July 2021,good cpu cant get gpu mine overclocked crash anything above ghz not big deal cause im playing classic game still not max speed want worth purchase get good deal sensible price used mine msi z gaming plus run alright again use
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,20 October 2021,k cpu got wa actually very weak one overclocked ghz voltage came staggering v very unusual past generation cpu gen gen k v overclocked ghz k overclocked even person want overclocked use cpu full core prepared very exaggerated voltage power consumption used full core played bf power consumption wa w k resolution temperature wa degree heat sink wa msi r average power consumption w fpu disabled avx amazing temperature core power consumption compared kk coreghz almost win general happen nice radiator dont care temperature voltage buy k k care singlecore performance k good choice player like extreme temperature recommended buy th generation cpu wait generation cpu
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,8 June 2021,very good cpu gaming performance ryzen th gen eats lot power compared ryzen need good psu pair ryzen x cod warzone around fps k wa reaching fps sometimes no box cooler cpu need strong cooling definitely best liquid cooler price performance good deal look budget gaming cpu
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,24 September 2021,intel gamers favourite amd ryzen came along hasnt helped intels implementation pcie cpu rocket lake lga socket family replaced alder lake new socket late november along introduction pcie given launch window october busy time pressure sale window compliant computer componentsthis cpu close performance ik better integrated graphic overclocking ramp power input large noctua cooler ik ik wouls nice give performance figure ik however rog strix ze motherboard developed vmu fault im waiting rma asuslate should see price reduction lga socket motherboards rocket lake cpu
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,26 May 2022,bought first pc build paired palit rtx ti work brilliantly also very fast day day task web browsing
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,20 December 2021,exceptional cpu price extremely good gaming huge fps increase previous cpu not afford th gen cpu th generation good far cheaper highly recommend product
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,29 October 2021,buy new motherboard upgraded new cpu time went k one k base speed faster wa easier overclock hitting ghz core
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,15 December 2021,worked msi b torpedo motherboard boosted gpu intergrated graphic smashed expectation great gtx gpui recommend product
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,30 November 2021,paired bm aorus motherboard given machine real lift breathed life back graphic card wa beginning show age
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,27 May 2022,installed easy run great
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,6 December 2021,paired gpus series personally think bet mid range cpu performance value recommend
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,28 December 2021,animal cpu great price very happy performance havent really overclocked yet
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",2.0,14 March 2022,buy k quid
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,27 April 2022,purchased installation newbuild pc easy install position move clamp lever no included cooler bought tower air cooler processor core thread overclocked
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,18 September 2022,well worth price performing intended midrange gaming pc
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,16 May 2022,very good
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",5.0,1 November 2022,nice high clock
"Intel Core i5-11600K (3.9 GHz / 4.9 GHz, 12M Cache)",1.0,26 February 2023,medium could not loaded product came bag not original box old second hand thermal paste iti wouldnt minded nowhere description state wa second hand
"Intel Core i5 11600K 11th Gen Generation Processor 1, 12MB Cache, up to 4.90 GHz Clock Speed 6 Cores 12 Threads 125W UHD Graphics 750 LGA 1200 Socket 3 Years Warranty",5.0,9 September 2022,using chipset half year level consistency great provide p high graphic fifa crysis pro evolution soccer gta v sleeping dog definitive edition p medium mafia also use adobe photoshop cc edition casual editingbut let remind something need better ups power hungry chipset enable auto overclock casual motherboards also
Intel i5-11600K CPU 3.9GHz (4.9GHz Turbo) 11th Gen LGA1200 6-Cores 12-Threads 12MB 125W UHD Graphics 750 Unlocked Retail Box 3yrs ~BX8070110600K (BX8070811600K),5.0,2 August 2021,very good cpu note need provide cooler k series
Intel Amazon.co.jp：カスタマーレビュー: インテル CPU BX8070811600K/A Corei5-11600K 6コア 3.90 GHz LGA1200 5xxChipset 125W,5.0,2022年10月31日に日本でレビュー済み,ASUSのマザーで推奨設定にすると定格最大4.9GHzが5.1GHzと勝手にOCされましたが安定して動作しています。
"Intel Core i5-11600K (3,9 GHz/4,9 GHz, 12 MB di cache)",5.0,24 ottobre 2022,con questa generazione di processori intel ha voluto concentrarsi sullaumento di potenza bruta avendo gi capitalizzato il lavoro fatto terminus di ipc parliamo di un processore che compie un salto netto produttivit che riesce comunque raggiungere prestazioni gioco pi elevate nonostante laumento di frequenza boost sia sensibilmente pi moderato rispetto ai processori di fascia superiore una frequenza raggiunta da tutti pcore che pu essere spinta mhz con un click e con temperature pi che accettabili con un dissipatore da appena siamo insomma davanti ad un processore che risulta molto interessante anche per creatori di contenuti e per chi cerca il migliore rapporto tra prezzo e potenza di calcolo complessivapronetto aumento delle prestazioni dei processori di fascia mediaprestazioni gioco ottimebuoni margini di overclockcontrosensibile aumento del prezzo dacquisto per la piattaformale linee pcle sono solo quelle della cpuconsumi e temperature sensibilmente aumentati
"Intel Core i5-11600K (3,9 GHz/4,9 GHz, 12 MB di cache)",5.0,7 giugno 2021,il processore arrivato ben imballato e tempo rapidi come tutti serie k non provvisto di dissipatore io ho usato il mio fidato noctua se ancora compatibile dopo oltre anni dal suo rilascio idle la cpu appena gradi sopra la temperatura ambiente e sotto sforzo prolungato con le impostazioni di default della scheda madre asrock h steel legend raggiunge al massimo cil turbo boost porta la cpu ghz su singolo core ghz su tutti e sei nucleus le prestazioni sono notevoli e rendono luso del pc fluido e senza rallentamenti con tutti software che ho testato sia da lavoro come adobe lightroom e photoshop sia nei giochiil supporto alle nuove istruzioni virgola mobile avx e deep learning boost danno un notevole vantaggio prestazione nelle applicazioni recentemente compilate questa soluzione core th rispetto alla pi antiquata piattaforma ryzen
"Intel Core i5-11600K (3,9 GHz/4,9 GHz, 12 MB di cache)",5.0,29 febbraio 2024,tutto bene
"Intel Core i5-11600K (3,9 GHz/4,9 GHz, 12 MB di cache)",5.0,8 ottobre 2021,ho acquistato questo prodotto per la sua qualit la serie di intel va nozze con gli ultimi chipset da gaming delle mb il z combinazione permetto un utilizzo ottimale del bus pcie sopratutto per discus di ultima generazione permettendomi di sfruttare una velocit di lettura di mb e di lettura di mb considerando larrivo di window che va ad ottimizzare questi dischi un processore di esima generazione doveroso il rapporto qualit presso superiore rispetto ai concorrenti
